1316,1456,1384,1456,1384,1468,1316,1468
1480,1464,1660,1464,1660,1476,1480,1476
1440,1464,1476,1464,1476,1480,1440,1480
1144,1468,1340,1473,1339,1489,1143,1483
1424,1480,1476,1480,1476,1496,1424,1496
1476,1480,1744,1480,1744,1500,1476,1500
1160,1496,1396,1496,1396,1508,1160,1508
1136,1509,1169,1516,1166,1530,1133,1524
1264,1512,1300,1512,1300,1524,1264,1524
1351,1516,1395,1511,1397,1526,1352,1531
1176,1516,1220,1516,1220,1528,1176,1528
1304,1516,1348,1516,1348,1528,1304,1528
1412,1520,1572,1520,1572,1540,1412,1540
1199,1531,1395,1531,1395,1543,1199,1543
1508,1544,1536,1544,1536,1560,1508,1560
1540,1540,1748,1540,1748,1556,1540,1556
1156,1548,1188,1548,1188,1564,1156,1564
1192,1548,1396,1548,1396,1564,1192,1564
1520,1560,1748,1560,1748,1576,1520,1576
1328,1568,1396,1568,1396,1580,1328,1580
1136,1568,1164,1568,1164,1580,1136,1580
1172,1568,1208,1568,1208,1580,1172,1580
1268,1568,1320,1568,1320,1580,1268,1580
1412,1580,1596,1580,1596,1596,1412,1596
1136,1584,1164,1584,1164,1600,1136,1600
1147,1604,1695,1604,1695,1628,1147,1628
1412,1632,1588,1632,1588,1656,1412,1656
2228,1632,2368,1632,2368,1656,2228,1656
1962,1652,2107,1647,2109,1685,1964,1690
2236,1656,2364,1656,2364,1680,2236,1680
1188,1672,1220,1672,1220,1684,1188,1684
1144,1672,1196,1672,1196,1700,1144,1700
1420,1672,1584,1672,1584,1692,1420,1692
1324,1684,1376,1684,1376,1696,1324,1696
1934,1700,2147,1694,2149,1738,1936,1744
1568,1712,1632,1712,1632,1728,1568,1728
1424,1712,1496,1712,1496,1732,1424,1732
1424,1736,1528,1736,1528,1752,1424,1752
1144,1748,1180,1748,1180,1768,1144,1768
1184,1752,1356,1752,1356,1780,1184,1780
1954,1752,2119,1745,2120,1784,1956,1790
1476,1756,1508,1756,1508,1768,1476,1768
1184,1764,1220,1764,1220,1776,1184,1776
1336,1768,1392,1768,1392,1780,1336,1780
1452,1772,1484,1772,1484,1784,1452,1784
1488,1772,1516,1772,1516,1784,1488,1784
1304,1784,1388,1784,1388,1800,1304,1800
1424,1788,1472,1788,1472,1800,1424,1800
1448,1804,1520,1804,1520,1820,1448,1820
1144,1820,1392,1820,1392,1840,1144,1840
1424,1818,1465,1823,1463,1836,1423,1831
1932,1828,2060,1828,2060,1848,1932,1848
1144,1840,1256,1840,1256,1856,1144,1856
1936,1860,2080,1860,2080,1880,1936,1880
1216,1860,1248,1860,1248,1872,1216,1872
1252,1860,1392,1860,1392,1872,1252,1872
1411,1868,1687,1868,1687,1888,1411,1888
1228,1875,1296,1880,1295,1894,1227,1890
1415,1893,1667,1886,1668,1913,1416,1920
1932,1896,2100,1896,2100,1916,1932,1916
1144,1895,1304,1900,1303,1923,1143,1918
1228,1920,1300,1920,1300,1932,1228,1932
1412,1928,1512,1928,1512,1952,1412,1952
1936,1932,2088,1932,2088,1952,1936,1952
1228,1936,1292,1936,1292,1952,1228,1952
1932,1960,2148,1960,2148,1980,1932,1980
1412,1960,1524,1960,1524,1984,1412,1984
1216,1964,1324,1971,1323,1986,1215,1979
1180,1983,1368,1992,1367,2010,1179,2002
1412,1996,1452,1996,1452,2016,1412,2016
1412,2024,1492,2024,1492,2044,1412,2044
1872,2156,2148,2156,2148,2244,1872,2244
235,2396,2251,2389,2252,2490,236,2498
